source_sha256,node_path,unit_id,seq,div_path,container_node_path,text_sha256,decision,text_role,language,exclusion_category,basis,source,status,decided_on,decision_basis_type,historical_performance_status,xml_language_raw,supplementary_group,relation,translation_of
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[190]/*[2]/*[4],A15516,1031,play>prologue,/*/*[2]/*[2]/*/*[4],e59bddb498ebc1da1edb085a5b54f11b327d31f81c4f009baa6be06dc0441cc8,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[190]/*[2]/*[5],A15516,1032,play>prologue,/*/*[2]/*[2]/*/*[4],eb2e83c3a1850f39e39b21fb317c631a0761cc1989b8a31d134d8f1ff8d23db3,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[190]/*[2]/*[6],A15516,1033,play>prologue,/*/*[2]/*[2]/*/*[4],bf66576e364193c4f51b68d70567b9b5cb6faef15e6711a60ce3d911460f89a0,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[190]/*[2]/*[7],A15516,1034,play>prologue,/*/*[2]/*[2]/*/*[4],80d47f4163f30dde9204b852a8718c5af068baf78783e4a52c471800b0cd5dc2,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[190]/*[2]/*[8],A15516,1035,play>prologue,/*/*[2]/*[2]/*/*[4],c9ac9553aa8da5a57f61c292419ecfd6a0b85fddb9e83b71862487159182282d,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[1],A15516,1036,play>prologue,/*/*[2]/*[2]/*/*[4],94ebbd85a59b00ebd1fd422578700b10029b1a99b4ad901791bd3778a26bde8f,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[2],A15516,1037,play>prologue,/*/*[2]/*[2]/*/*[4],303a9bd5773d53670fd5e17ad44ce5c27a330ba9fa0af8069553a60232447494,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[3],A15516,1038,play>prologue,/*/*[2]/*[2]/*/*[4],44f89a4096e2e9319bd1177284318e227c90bd6f7b7c39b066d64e78bd6dbef8,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[4],A15516,1039,play>prologue,/*/*[2]/*[2]/*/*[4],94bb4147f792f768305369e88de4bb1e99efa5ca57f381448f45c911b949b3ef,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[5],A15516,1040,play>prologue,/*/*[2]/*[2]/*/*[4],605941c53924575d6f0288b36dca645ef4719662b28f3957ea839745f32ed543,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[6],A15516,1041,play>prologue,/*/*[2]/*[2]/*/*[4],847c9cac95abc4c60ea5a287d9272bee711a3e0945553216095dee3aa246a5bb,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[7],A15516,1042,play>prologue,/*/*[2]/*[2]/*/*[4],739658a6d94d2383f04e98f6302b9e32f3efe53bdd06390ebdf49606db8c0e30,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[192]/*[2]/*[8],A15516,1043,play>prologue,/*/*[2]/*[2]/*/*[4],a60fab1024cfe4dab908b989c61cdd15686d004aa8dabd90d037a229cf792c0d,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[1],A15516,1044,play>prologue,/*/*[2]/*[2]/*/*[4],88df274393085f9e1bb28fbb161b4f2ee44be65e211202d65a5a7d12f4f8dfbb,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[2],A15516,1045,play>prologue,/*/*[2]/*[2]/*/*[4],f3f421f230a77207b600ec66915372a3365eb133bd5c94e4abde4bf68ee3cdb1,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[3],A15516,1046,play>prologue,/*/*[2]/*[2]/*/*[4],b5144b5f607e2a844118261a12bcb9e94ea3edd3eed7ec0925b145f74b215cf4,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[4],A15516,1047,play>prologue,/*/*[2]/*[2]/*/*[4],ec68b931c3b8608ddeee183b8a96756cd02aabae154d42b4ded79ded43edc165,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[5],A15516,1048,play>prologue,/*/*[2]/*[2]/*/*[4],6c578057cd8088674bbc8f622d915afc150368fb2bc2821a1ea5492274108a64,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[6],A15516,1049,play>prologue,/*/*[2]/*[2]/*/*[4],6c383fc98e191998c2dd5f230a32074d3fcd23597872a62db49aadb13bf1f17b,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[7],A15516,1050,play>prologue,/*/*[2]/*[2]/*/*[4],ad93355bbb930085bd8d4135dff85e6f28d182056750281ed918022b33da505d,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[193]/*[2]/*[8],A15516,1051,play>prologue,/*/*[2]/*[2]/*/*[4],9d69a270c628f85bf3f7c48a29b477cee4123193d4fea9ede591e1c1a9793a41,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[194]/*[2]/*[1],A15516,1052,play>prologue,/*/*[2]/*[2]/*/*[4],da16b1e2ac2146e8dcada2c38bddcdd96f55eacd5a687db9feb7e509b117e175,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[194]/*[2]/*[2],A15516,1053,play>prologue,/*/*[2]/*[2]/*/*[4],c628a6890e405197da3092c57cd6f45eec86b46d8485db4c32b9adf3b4c25a62,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[194]/*[2]/*[3],A15516,1054,play>prologue,/*/*[2]/*[2]/*/*[4],76b9cdfd85707c3dc6b366c04820e7fb808dd81577c740e82879af9e82089b5a,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[194]/*[2]/*[4],A15516,1055,play>prologue,/*/*[2]/*[2]/*/*[4],66e4073ab68e23b46ae08106310855f66e8f5528c8803ff07d9adab6d429ebbf,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[195]/*[3]/*[1],A15516,1056,play>prologue,/*/*[2]/*[2]/*/*[4],e760a7a82171d72e9ddfa73aeabacbdb47348154d1f31faed680bd096764b896,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[195]/*[3]/*[2],A15516,1057,play>prologue,/*/*[2]/*[2]/*/*[4],81afb57495a879d9c78600f99c3efc76a4b22c0f3faaf8bc3e5a74966df78987,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[195]/*[3]/*[3],A15516,1058,play>prologue,/*/*[2]/*[2]/*/*[4],b9b0504d48cf190a2aa55b52a5fe324cde0e153897d85f3ad4720c457846393e,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[195]/*[3]/*[4],A15516,1059,play>prologue,/*/*[2]/*[2]/*/*[4],55415750f34351e7ec25d6310593da2961aa01b61f0b99270e23a3d4061421a7,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[195]/*[3]/*[5],A15516,1060,play>prologue,/*/*[2]/*[2]/*/*[4],6e48403c8fe161f1a8c0488feb220caff92a5afb977c2e1ac2e77a8686666144,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[195]/*[3]/*[6],A15516,1061,play>prologue,/*/*[2]/*[2]/*/*[4],61682ced3bee2bfa55feb38e9881806e0e466e593f90596f983db554be364a40,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[196]/*[2]/*[1],A15516,1062,play>prologue,/*/*[2]/*[2]/*/*[4],39d133732875ca45c33d8a4a0f9b3b6d8ade15a721cadfc371b5561e4a2efe47,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
2cd77d4015cf603082b2ac0b06edfa8708d3f14123d32b74a878665ea7fad717,/*/*[2]/*[2]/*/*[4]/*[196]/*[2]/*[2],A15516,1063,play>prologue,/*/*[2]/*[2]/*/*[4],34e7709bba3411e5a1cc8b48d9a039f3c6c63f112beae880bc0d8965715ac789,include,dramatic_body,,,"Character speech after the opening prologue has explicitly ended; the surrounding prologue div erroneously extends over the play. Restore dramatic_body for this identified source range; do not generalize sp -> dramatic_body for genuine prologues in other works. | source-scoped ROLE override: TCP wrapped the whole play in div[prologue]; role_of() would label all 1,568 nodes prologue and empty the no-prologue/epilogue view. Not a corpus-wide in_sp->dramatic_body rule.","ChatGPT v10 review, A15516_role_recommendations.json sha256 16aefb1bc681; applied on Grace's instruction 2026-09-07",applied,2026-09-07,explicit_textual_boundary,,,,,
